age,gender,occupation,time_bp,time_dp,travel_time,easeof_online,home_env,prod_inc,sleep_bal,new_skill,fam_connect,relaxed,self_time,like_hw,dislike_hw,prefer,certaindays_hw,lifestyle_change
19-25,Male,Student in College,7,7,1.5,3,1,0.0,1.0,0.5,0.0,-1.0,-0.5,100,1111,Complete Physical Attendance,Yes,0
19-25,Female,Student in College,7,7,1.5,2,2,0.0,0.0,0.0,0.0,0.5,0.0,1010,1000,Complete Physical Attendance,Yes,0
19-25,Male,Student in College,5,7,0.5,4,4,-1.0,-1.0,0.0,-0.5,0.0,0.0,110,1100,Complete Physical Attendance,No,-1
19-25,Male,Student in College,5,4,0.5,1,3,0.5,0.5,1.0,0.5,1.0,1.0,1100,1101,Work/study from home,Yes,1
19-25,Male,Student in College,7,9,0.5,3,2,0.0,-0.5,-0.5,-1.0,-0.5,0.0,1000,1000,Complete Physical Attendance,Yes,-1
19-25,Male,Student in College,5,9,0.5,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1010,100,Work/study from home,Yes,1
19-25,Male,Student in College,7,7,1.5,2,2,0.0,0.0,0.0,-1.0,0.0,0.0,1110,1111,Work/study from home,Yes,0
19-25,Male,Student in College,7,4,0.5,2,1,0.0,-0.5,0.5,0.5,0.0,0.5,1100,1101,Complete Physical Attendance,Maybe,0
19-25,Male,Student in College,5,9,0.5,3,3,0.0,0.0,0.0,0.0,0.0,0.0,1100,1011,Complete Physical Attendance,No,0
19-25,Male,Student in College,7,11,0.5,5,4,0.0,-1.0,1.0,-0.5,-1.0,-1.0,110,1100,Complete Physical Attendance,Yes,-1
19-25,Female,Student in College,7,7,0.5,2,1,-0.5,0.0,0.5,1.0,0.5,1.0,1110,1100,Complete Physical Attendance,Maybe,1
33-40,Male,Working Professional,9,11,0.5,2,3,0.0,0.5,0.5,0.0,0.5,0.0,1000,100,Complete Physical Attendance,No,0
50-60,Female,Homemaker,5,12,0.5,1,2,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,110,1,Work/study from home,Maybe,-1
26-32,Female,Entrepreneur,5,9,1.5,2,2,0.5,0.5,1.0,1.0,1.0,0.0,1110,101,Work/study from home,Yes,1
50-60,Female,Working Professional,7,9,0.5,4,4,-0.5,-0.5,-0.5,-1.0,-0.5,-0.5,100,1111,Complete Physical Attendance,No,-1
40-50,Female,Working Professional,7,7,0.5,1,3,0.5,0.5,0.5,0.5,0.5,0.5,1000,1000,Work/study from home,Yes,1
60+,Male,Currently Out of Work,9,5,1.5,4,3,-1.0,1.0,1.0,1.0,1.0,1.0,1110,1,Complete Physical Attendance,No,1
50-60,Female,Homemaker,5,12,0.5,1,2,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,110,1,Work/study from home,Maybe,-1
26-32,Female,Entrepreneur,5,9,1.5,2,2,0.5,0.5,1.0,1.0,1.0,0.0,1110,101,Work/study from home,Yes,1
50-60,Female,Working Professional,7,9,0.5,4,4,-0.5,-0.5,-0.5,-1.0,-0.5,-0.5,100,1111,Complete Physical Attendance,No,-1
50-60,Female,Homemaker,5,12,0.5,1,2,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,110,1,Work/study from home,Maybe,-1
26-32,Female,Entrepreneur,5,9,1.5,2,2,0.5,0.5,1.0,1.0,1.0,0.0,1110,101,Work/study from home,Yes,1
50-60,Female,Working Professional,7,9,0.5,4,4,-0.5,-0.5,-0.5,-1.0,-0.5,-0.5,100,1111,Complete Physical Attendance,No,-1
40-50,Female,Working Professional,7,7,0.5,1,3,0.5,0.5,0.5,0.5,0.5,0.5,1000,1000,Work/study from home,Yes,1
60+,Male,Currently Out of Work,9,5,1.5,4,3,-1.0,1.0,1.0,1.0,1.0,1.0,1110,1,Complete Physical Attendance,No,1
50-60,Female,Homemaker,5,12,0.5,1,2,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,110,1,Work/study from home,Maybe,-1
26-32,Female,Entrepreneur,5,9,1.5,2,2,0.5,0.5,1.0,1.0,1.0,0.0,1110,101,Work/study from home,Yes,1
50-60,Female,Working Professional,7,9,0.5,4,4,-0.5,-0.5,-0.5,-1.0,-0.5,-0.5,100,1111,Complete Physical Attendance,No,-1
50-60,Female,Homemaker,5,12,0.5,1,2,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,110,1,Work/study from home,Maybe,-1
26-32,Female,Entrepreneur,5,9,1.5,2,2,0.5,0.5,1.0,1.0,1.0,0.0,1110,101,Work/study from home,Yes,1
50-60,Female,Working Professional,7,9,0.5,4,4,-0.5,-0.5,-0.5,-1.0,-0.5,-0.5,100,1111,Complete Physical Attendance,No,-1
40-50,Female,Working Professional,7,7,0.5,1,3,0.5,0.5,0.5,0.5,0.5,0.5,1000,1000,Work/study from home,Yes,1
60+,Male,Currently Out of Work,9,5,1.5,4,3,-1.0,1.0,1.0,1.0,1.0,1.0,1110,1,Complete Physical Attendance,No,1
50-60,Female,Homemaker,5,12,0.5,1,2,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,110,1,Work/study from home,Maybe,-1
26-32,Female,Entrepreneur,5,9,1.5,2,2,0.5,0.5,1.0,1.0,1.0,0.0,1110,101,Work/study from home,Yes,1
50-60,Female,Working Professional,7,9,0.5,4,4,-0.5,-0.5,-0.5,-1.0,-0.5,-0.5,100,1111,Complete Physical Attendance,No,-1
50-60,Female,Homemaker,5,12,0.5,1,2,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,110,1,Work/study from home,Maybe,-1
26-32,Female,Entrepreneur,5,9,1.5,2,2,0.5,0.5,1.0,1.0,1.0,0.0,1110,101,Work/study from home,Yes,1
50-60,Female,Working Professional,7,9,0.5,4,4,-0.5,-0.5,-0.5,-1.0,-0.5,-0.5,100,1111,Complete Physical Attendance,No,-1
40-50,Female,Working Professional,7,7,0.5,1,3,0.5,0.5,0.5,0.5,0.5,0.5,1000,1000,Work/study from home,Yes,1
60+,Male,Currently Out of Work,9,5,1.5,4,3,-1.0,1.0,1.0,1.0,1.0,1.0,1110,1,Complete Physical Attendance,No,1
50-60,Female,Homemaker,5,12,0.5,1,2,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,110,1,Work/study from home,Maybe,-1
26-32,Female,Entrepreneur,5,9,1.5,2,2,0.5,0.5,1.0,1.0,1.0,0.0,1110,101,Work/study from home,Yes,1
50-60,Female,Working Professional,7,9,0.5,4,4,-0.5,-0.5,-0.5,-1.0,-0.5,-0.5,100,1111,Complete Physical Attendance,No,-1
50-60,Female,Homemaker,5,12,0.5,1,2,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,110,1,Work/study from home,Maybe,-1
26-32,Female,Entrepreneur,5,9,1.5,2,2,0.5,0.5,1.0,1.0,1.0,0.0,1110,101,Work/study from home,Yes,1
50-60,Female,Working Professional,7,9,0.5,4,4,-0.5,-0.5,-0.5,-1.0,-0.5,-0.5,100,1111,Complete Physical Attendance,No,-1
40-50,Female,Working Professional,7,7,0.5,1,3,0.5,0.5,0.5,0.5,0.5,0.5,1000,1000,Work/study from home,Yes,1
60+,Male,Currently Out of Work,9,5,1.5,4,3,-1.0,1.0,1.0,1.0,1.0,1.0,1110,1,Complete Physical Attendance,No,1
33-40,Male,Working Professional,9,11,0.5,2,3,0.0,0.5,0.5,0.0,0.5,0.0,1000,100,Complete Physical Attendance,No,0
50-60,Female,Homemaker,5,12,0.5,1,2,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,110,1,Work/study from home,Maybe,-1
26-32,Female,Entrepreneur,5,9,1.5,2,2,0.5,0.5,1.0,1.0,1.0,0.0,1110,101,Work/study from home,Yes,1
50-60,Female,Working Professional,7,9,0.5,4,4,-0.5,-0.5,-0.5,-1.0,-0.5,-0.5,100,1111,Complete Physical Attendance,No,-1
50-60,Female,Homemaker,5,12,0.5,1,2,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,110,1,Work/study from home,Maybe,-1
26-32,Female,Entrepreneur,5,9,1.5,2,2,0.5,0.5,1.0,1.0,1.0,0.0,1110,101,Work/study from home,Yes,1
50-60,Female,Working Professional,7,9,0.5,4,4,-0.5,-0.5,-0.5,-1.0,-0.5,-0.5,100,1111,Complete Physical Attendance,No,-1
40-50,Female,Working Professional,7,7,0.5,1,3,0.5,0.5,0.5,0.5,0.5,0.5,1000,1000,Work/study from home,Yes,1
60+,Male,Currently Out of Work,9,5,1.5,4,3,-1.0,1.0,1.0,1.0,1.0,1.0,1110,1,Complete Physical Attendance,No,1
33-40,Male,Working Professional,9,11,0.5,2,3,0.0,0.5,0.5,0.0,0.5,0.0,1000,100,Complete Physical Attendance,No,0
50-60,Female,Homemaker,5,12,0.5,1,2,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,110,1,Work/study from home,Maybe,-1
26-32,Female,Entrepreneur,5,9,1.5,2,2,0.5,0.5,1.0,1.0,1.0,0.0,1110,101,Work/study from home,Yes,1
50-60,Female,Working Professional,7,9,0.5,4,4,-0.5,-0.5,-0.5,-1.0,-0.5,-0.5,100,1111,Complete Physical Attendance,No,-1
50-60,Female,Homemaker,5,12,0.5,1,2,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,110,1,Work/study from home,Maybe,-1
26-32,Female,Entrepreneur,5,9,1.5,2,2,0.5,0.5,1.0,1.0,1.0,0.0,1110,101,Work/study from home,Yes,1
50-60,Female,Working Professional,7,9,0.5,4,4,-0.5,-0.5,-0.5,-1.0,-0.5,-0.5,100,1111,Complete Physical Attendance,No,-1
40-50,Female,Working Professional,7,7,0.5,1,3,0.5,0.5,0.5,0.5,0.5,0.5,1000,1000,Work/study from home,Yes,1
60+,Male,Currently Out of Work,9,5,1.5,4,3,-1.0,1.0,1.0,1.0,1.0,1.0,1110,1,Complete Physical Attendance,No,1
33-40,Male,Working Professional,9,11,0.5,2,3,0.0,0.5,0.5,0.0,0.5,0.0,1000,100,Complete Physical Attendance,No,0
50-60,Female,Homemaker,5,12,0.5,1,2,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,110,1,Work/study from home,Maybe,-1
26-32,Female,Entrepreneur,5,9,1.5,2,2,0.5,0.5,1.0,1.0,1.0,0.0,1110,101,Work/study from home,Yes,1
50-60,Female,Working Professional,7,9,0.5,4,4,-0.5,-0.5,-0.5,-1.0,-0.5,-0.5,100,1111,Complete Physical Attendance,No,-1
50-60,Female,Homemaker,5,12,0.5,1,2,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,110,1,Work/study from home,Maybe,-1
26-32,Female,Entrepreneur,5,9,1.5,2,2,0.5,0.5,1.0,1.0,1.0,0.0,1110,101,Work/study from home,Yes,1
50-60,Female,Working Professional,7,9,0.5,4,4,-0.5,-0.5,-0.5,-1.0,-0.5,-0.5,100,1111,Complete Physical Attendance,No,-1
40-50,Female,Working Professional,7,7,0.5,1,3,0.5,0.5,0.5,0.5,0.5,0.5,1000,1000,Work/study from home,Yes,1
60+,Male,Currently Out of Work,9,5,1.5,4,3,-1.0,1.0,1.0,1.0,1.0,1.0,1110,1,Complete Physical Attendance,No,1
33-40,Male,Working Professional,9,11,0.5,2,3,0.0,0.5,0.5,0.0,0.5,0.0,1000,100,Complete Physical Attendance,No,0
50-60,Female,Homemaker,5,12,0.5,1,2,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,110,1,Work/study from home,Maybe,-1
26-32,Female,Entrepreneur,5,9,1.5,2,2,0.5,0.5,1.0,1.0,1.0,0.0,1110,101,Work/study from home,Yes,1
50-60,Female,Working Professional,7,9,0.5,4,4,-0.5,-0.5,-0.5,-1.0,-0.5,-0.5,100,1111,Complete Physical Attendance,No,-1
50-60,Female,Homemaker,5,12,0.5,1,2,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,110,1,Work/study from home,Maybe,-1
26-32,Female,Entrepreneur,5,9,1.5,2,2,0.5,0.5,1.0,1.0,1.0,0.0,1110,101,Work/study from home,Yes,1
50-60,Female,Working Professional,7,9,0.5,4,4,-0.5,-0.5,-0.5,-1.0,-0.5,-0.5,100,1111,Complete Physical Attendance,No,-1
40-50,Female,Working Professional,7,7,0.5,1,3,0.5,0.5,0.5,0.5,0.5,0.5,1000,1000,Work/study from home,Yes,1
60+,Male,Currently Out of Work,9,5,1.5,4,3,-1.0,1.0,1.0,1.0,1.0,1.0,1110,1,Complete Physical Attendance,No,1
33-40,Male,Working Professional,9,11,0.5,2,3,0.0,0.5,0.5,0.0,0.5,0.0,1000,100,Complete Physical Attendance,No,0
50-60,Female,Homemaker,5,12,0.5,1,2,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,110,1,Work/study from home,Maybe,-1
26-32,Female,Entrepreneur,5,9,1.5,2,2,0.5,0.5,1.0,1.0,1.0,0.0,1110,101,Work/study from home,Yes,1
50-60,Female,Working Professional,7,9,0.5,4,4,-0.5,-0.5,-0.5,-1.0,-0.5,-0.5,100,1111,Complete Physical Attendance,No,-1
50-60,Female,Homemaker,5,12,0.5,1,2,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,110,1,Work/study from home,Maybe,-1
26-32,Female,Entrepreneur,5,9,1.5,2,2,0.5,0.5,1.0,1.0,1.0,0.0,1110,101,Work/study from home,Yes,1
50-60,Female,Working Professional,7,9,0.5,4,4,-0.5,-0.5,-0.5,-1.0,-0.5,-0.5,100,1111,Complete Physical Attendance,No,-1
40-50,Female,Working Professional,7,7,0.5,1,3,0.5,0.5,0.5,0.5,0.5,0.5,1000,1000,Work/study from home,Yes,1
60+,Male,Currently Out of Work,9,5,1.5,4,3,-1.0,1.0,1.0,1.0,1.0,1.0,1110,1,Complete Physical Attendance,No,1
33-40,Male,Working Professional,9,11,0.5,2,3,0.0,0.5,0.5,0.0,0.5,0.0,1000,100,Complete Physical Attendance,No,0
26-32,Female,Working Professional,9,7,0.5,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1100,1000,Work/study from home,Yes,1
33-40,Female,Medical Professional aiding efforts against COVID-19,5,7,1.5,4,4,-0.5,0.0,-0.5,0.5,-0.5,0.0,100,1011,Complete Physical Attendance,Maybe,0
40-50,Female,Entrepreneur,9,9,0.5,2,1,0.5,-0.5,-0.5,0.5,0.0,0.0,10,1,Complete Physical Attendance,Yes,0
26-32,Female,Working Professional,9,7,0.5,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1100,1000,Work/study from home,Yes,1
33-40,Female,Medical Professional aiding efforts against COVID-19,5,7,1.5,4,4,-0.5,0.0,-0.5,0.5,-0.5,0.0,100,1011,Complete Physical Attendance,Maybe,0
40-50,Female,Entrepreneur,9,9,0.5,2,1,0.5,-0.5,-0.5,0.5,0.0,0.0,10,1,Complete Physical Attendance,Yes,0
26-32,Female,Working Professional,9,7,0.5,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1100,1000,Work/study from home,Yes,1
33-40,Female,Medical Professional aiding efforts against COVID-19,5,7,1.5,4,4,-0.5,0.0,-0.5,0.5,-0.5,0.0,100,1011,Complete Physical Attendance,Maybe,0
40-50,Female,Entrepreneur,9,9,0.5,2,1,0.5,-0.5,-0.5,0.5,0.0,0.0,10,1,Complete Physical Attendance,Yes,0
26-32,Female,Working Professional,9,7,0.5,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1100,1000,Work/study from home,Yes,1
33-40,Female,Medical Professional aiding efforts against COVID-19,5,7,1.5,4,4,-0.5,0.0,-0.5,0.5,-0.5,0.0,100,1011,Complete Physical Attendance,Maybe,0
40-50,Female,Entrepreneur,9,9,0.5,2,1,0.5,-0.5,-0.5,0.5,0.0,0.0,10,1,Complete Physical Attendance,Yes,0
26-32,Female,Working Professional,9,7,0.5,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1100,1000,Work/study from home,Yes,1
33-40,Female,Medical Professional aiding efforts against COVID-19,5,7,1.5,4,4,-0.5,0.0,-0.5,0.5,-0.5,0.0,100,1011,Complete Physical Attendance,Maybe,0
40-50,Female,Entrepreneur,9,9,0.5,2,1,0.5,-0.5,-0.5,0.5,0.0,0.0,10,1,Complete Physical Attendance,Yes,0
26-32,Female,Working Professional,9,7,0.5,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1100,1000,Work/study from home,Yes,1
33-40,Female,Medical Professional aiding efforts against COVID-19,5,7,1.5,4,4,-0.5,0.0,-0.5,0.5,-0.5,0.0,100,1011,Complete Physical Attendance,Maybe,0
40-50,Female,Entrepreneur,9,9,0.5,2,1,0.5,-0.5,-0.5,0.5,0.0,0.0,10,1,Complete Physical Attendance,Yes,0
33-40,Female,Medical Professional aiding efforts against COVID-19,5,7,1.5,4,4,-0.5,0.0,-0.5,0.5,-0.5,0.0,100,1011,Complete Physical Attendance,Maybe,0
40-50,Female,Entrepreneur,9,9,0.5,2,1,0.5,-0.5,-0.5,0.5,0.0,0.0,10,1,Complete Physical Attendance,Yes,0
26-32,Female,Working Professional,9,7,0.5,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1100,1000,Work/study from home,Yes,1
33-40,Female,Medical Professional aiding efforts against COVID-19,5,7,1.5,4,4,-0.5,0.0,-0.5,0.5,-0.5,0.0,100,1011,Complete Physical Attendance,Maybe,0
40-50,Female,Entrepreneur,9,9,0.5,2,1,0.5,-0.5,-0.5,0.5,0.0,0.0,10,1,Complete Physical Attendance,Yes,0
26-32,Female,Working Professional,9,7,0.5,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1100,1000,Work/study from home,Yes,1
33-40,Female,Medical Professional aiding efforts against COVID-19,5,7,1.5,4,4,-0.5,0.0,-0.5,0.5,-0.5,0.0,100,1011,Complete Physical Attendance,Maybe,0
40-50,Female,Entrepreneur,9,9,0.5,2,1,0.5,-0.5,-0.5,0.5,0.0,0.0,10,1,Complete Physical Attendance,Yes,0
26-32,Female,Homemaker,5,12,0.5,3,5,-0.5,-1.0,-0.5,0.0,-0.5,-0.5,100,111,Complete Physical Attendance,Maybe,-1
26-32,Male,Working Professional,9,11,0.5,3,2,0.5,0.5,0.5,0.5,0.0,0.0,1111,110,Complete Physical Attendance,Maybe,1
26-32,Male,Working Professional,11,12,1.5,2,2,0.0,0.0,0.0,-1.0,0.0,-0.5,1111,1100,Complete Physical Attendance,Yes,-1
40-50,Male,Working Professional,5,5,0.5,2,2,0.5,-0.5,0.5,0.5,0.5,0.5,1100,101,Work/study from home,Yes,1
26-32,Male,Working Professional,9,9,1.5,3,5,0.0,0.0,0.0,0.0,0.0,0.0,1000,1111,Complete Physical Attendance,No,0
26-32,Male,Working Professional,9,5,1.5,2,3,0.5,0.5,0.5,0.5,0.5,0.5,1001,100,Work/study from home,Yes,1
26-32,Male,Working Professional,11,12,0.5,3,3,0.0,0.0,-1.0,-1.0,0.0,0.0,11,1010,Complete Physical Attendance,Maybe,-1
26-32,Male,Entrepreneur,5,5,0.5,3,4,-0.5,-1.0,0.5,0.0,0.0,0.0,1111,1101,Complete Physical Attendance,Yes,0
26-32,Female,Homemaker,5,12,0.5,3,5,-0.5,-1.0,-0.5,0.0,-0.5,-0.5,100,111,Complete Physical Attendance,Maybe,-1
26-32,Male,Working Professional,9,11,0.5,3,2,0.5,0.5,0.5,0.5,0.0,0.0,1111,110,Complete Physical Attendance,Maybe,1
26-32,Male,Working Professional,11,12,1.5,2,2,0.0,0.0,0.0,-1.0,0.0,-0.5,1111,1100,Complete Physical Attendance,Yes,-1
40-50,Male,Working Professional,5,5,0.5,2,2,0.5,-0.5,0.5,0.5,0.5,0.5,1100,101,Work/study from home,Yes,1
26-32,Male,Working Professional,9,9,1.5,3,5,0.0,0.0,0.0,0.0,0.0,0.0,1000,1111,Complete Physical Attendance,No,0
26-32,Male,Working Professional,9,5,1.5,2,3,0.5,0.5,0.5,0.5,0.5,0.5,1001,100,Work/study from home,Yes,1
26-32,Male,Working Professional,11,12,0.5,3,3,0.0,0.0,-1.0,-1.0,0.0,0.0,11,1010,Complete Physical Attendance,Maybe,-1
26-32,Male,Entrepreneur,5,5,0.5,3,4,-0.5,-1.0,0.5,0.0,0.0,0.0,1111,1101,Complete Physical Attendance,Yes,0
26-32,Female,Homemaker,5,12,0.5,3,5,-0.5,-1.0,-0.5,0.0,-0.5,-0.5,100,111,Complete Physical Attendance,Maybe,-1
26-32,Male,Working Professional,9,11,0.5,3,2,0.5,0.5,0.5,0.5,0.0,0.0,1111,110,Complete Physical Attendance,Maybe,1
26-32,Male,Working Professional,11,12,1.5,2,2,0.0,0.0,0.0,-1.0,0.0,-0.5,1111,1100,Complete Physical Attendance,Yes,-1
40-50,Male,Working Professional,5,5,0.5,2,2,0.5,-0.5,0.5,0.5,0.5,0.5,1100,101,Work/study from home,Yes,1
26-32,Male,Working Professional,9,9,1.5,3,5,0.0,0.0,0.0,0.0,0.0,0.0,1000,1111,Complete Physical Attendance,No,0
26-32,Male,Working Professional,9,5,1.5,2,3,0.5,0.5,0.5,0.5,0.5,0.5,1001,100,Work/study from home,Yes,1
26-32,Male,Working Professional,11,12,0.5,3,3,0.0,0.0,-1.0,-1.0,0.0,0.0,11,1010,Complete Physical Attendance,Maybe,-1
26-32,Male,Entrepreneur,5,5,0.5,3,4,-0.5,-1.0,0.5,0.0,0.0,0.0,1111,1101,Complete Physical Attendance,Yes,0
26-32,Female,Homemaker,5,12,0.5,3,5,-0.5,-1.0,-0.5,0.0,-0.5,-0.5,100,111,Complete Physical Attendance,Maybe,-1
26-32,Male,Working Professional,9,11,0.5,3,2,0.5,0.5,0.5,0.5,0.0,0.0,1111,110,Complete Physical Attendance,Maybe,1
26-32,Male,Working Professional,11,12,1.5,2,2,0.0,0.0,0.0,-1.0,0.0,-0.5,1111,1100,Complete Physical Attendance,Yes,-1
40-50,Male,Working Professional,5,5,0.5,2,2,0.5,-0.5,0.5,0.5,0.5,0.5,1100,101,Work/study from home,Yes,1
26-32,Male,Working Professional,9,9,1.5,3,5,0.0,0.0,0.0,0.0,0.0,0.0,1000,1111,Complete Physical Attendance,No,0
26-32,Male,Working Professional,9,5,1.5,2,3,0.5,0.5,0.5,0.5,0.5,0.5,1001,100,Work/study from home,Yes,1
26-32,Male,Working Professional,11,12,0.5,3,3,0.0,0.0,-1.0,-1.0,0.0,0.0,11,1010,Complete Physical Attendance,Maybe,-1
26-32,Male,Entrepreneur,5,5,0.5,3,4,-0.5,-1.0,0.5,0.0,0.0,0.0,1111,1101,Complete Physical Attendance,Yes,0
26-32,Female,Homemaker,5,12,0.5,3,5,-0.5,-1.0,-0.5,0.0,-0.5,-0.5,100,111,Complete Physical Attendance,Maybe,-1
26-32,Male,Working Professional,9,11,0.5,3,2,0.5,0.5,0.5,0.5,0.0,0.0,1111,110,Complete Physical Attendance,Maybe,1
26-32,Male,Working Professional,11,12,1.5,2,2,0.0,0.0,0.0,-1.0,0.0,-0.5,1111,1100,Complete Physical Attendance,Yes,-1
40-50,Male,Working Professional,5,5,0.5,2,2,0.5,-0.5,0.5,0.5,0.5,0.5,1100,101,Work/study from home,Yes,1
26-32,Male,Working Professional,9,9,1.5,3,5,0.0,0.0,0.0,0.0,0.0,0.0,1000,1111,Complete Physical Attendance,No,0
26-32,Male,Working Professional,9,5,1.5,2,3,0.5,0.5,0.5,0.5,0.5,0.5,1001,100,Work/study from home,Yes,1
26-32,Male,Working Professional,11,12,0.5,3,3,0.0,0.0,-1.0,-1.0,0.0,0.0,11,1010,Complete Physical Attendance,Maybe,-1
26-32,Male,Entrepreneur,5,5,0.5,3,4,-0.5,-1.0,0.5,0.0,0.0,0.0,1111,1101,Complete Physical Attendance,Yes,0
26-32,Female,Homemaker,5,12,0.5,3,5,-0.5,-1.0,-0.5,0.0,-0.5,-0.5,100,111,Complete Physical Attendance,Maybe,-1
26-32,Male,Working Professional,9,11,0.5,3,2,0.5,0.5,0.5,0.5,0.0,0.0,1111,110,Complete Physical Attendance,Maybe,1
26-32,Male,Working Professional,11,12,1.5,2,2,0.0,0.0,0.0,-1.0,0.0,-0.5,1111,1100,Complete Physical Attendance,Yes,-1
40-50,Male,Working Professional,5,5,0.5,2,2,0.5,-0.5,0.5,0.5,0.5,0.5,1100,101,Work/study from home,Yes,1
26-32,Male,Working Professional,9,9,1.5,3,5,0.0,0.0,0.0,0.0,0.0,0.0,1000,1111,Complete Physical Attendance,No,0
26-32,Male,Working Professional,9,5,1.5,2,3,0.5,0.5,0.5,0.5,0.5,0.5,1001,100,Work/study from home,Yes,1
26-32,Male,Working Professional,11,12,0.5,3,3,0.0,0.0,-1.0,-1.0,0.0,0.0,11,1010,Complete Physical Attendance,Maybe,-1
26-32,Male,Entrepreneur,5,5,0.5,3,4,-0.5,-1.0,0.5,0.0,0.0,0.0,1111,1101,Complete Physical Attendance,Yes,0
40-50,Female,Entrepreneur,9,9,0.5,2,1,0.5,-0.5,-0.5,0.5,0.0,0.0,10,1,Complete Physical Attendance,Yes,0
26-32,Female,Working Professional,9,7,0.5,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1100,1000,Work/study from home,Yes,1
33-40,Female,Medical Professional aiding efforts against COVID-19,5,7,1.5,4,4,-0.5,0.0,-0.5,0.5,-0.5,0.0,100,1011,Complete Physical Attendance,Maybe,0
40-50,Female,Entrepreneur,9,9,0.5,2,1,0.5,-0.5,-0.5,0.5,0.0,0.0,10,1,Complete Physical Attendance,Yes,0
26-32,Female,Homemaker,5,12,0.5,3,5,-0.5,-1.0,-0.5,0.0,-0.5,-0.5,100,111,Complete Physical Attendance,Maybe,-1
26-32,Male,Working Professional,9,11,0.5,3,2,0.5,0.5,0.5,0.5,0.0,0.0,1111,110,Complete Physical Attendance,Maybe,1
26-32,Male,Working Professional,11,12,1.5,2,2,0.0,0.0,0.0,-1.0,0.0,-0.5,1111,1100,Complete Physical Attendance,Yes,-1
40-50,Male,Working Professional,5,5,0.5,2,2,0.5,-0.5,0.5,0.5,0.5,0.5,1100,101,Work/study from home,Yes,1
40-50,Female,Entrepreneur,9,9,0.5,2,1,0.5,-0.5,-0.5,0.5,0.0,0.0,10,1,Complete Physical Attendance,Yes,0
26-32,Female,Working Professional,9,7,0.5,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1100,1000,Work/study from home,Yes,1
33-40,Female,Medical Professional aiding efforts against COVID-19,5,7,1.5,4,4,-0.5,0.0,-0.5,0.5,-0.5,0.0,100,1011,Complete Physical Attendance,Maybe,0
40-50,Female,Entrepreneur,9,9,0.5,2,1,0.5,-0.5,-0.5,0.5,0.0,0.0,10,1,Complete Physical Attendance,Yes,0
26-32,Female,Homemaker,5,12,0.5,3,5,-0.5,-1.0,-0.5,0.0,-0.5,-0.5,100,111,Complete Physical Attendance,Maybe,-1
26-32,Male,Working Professional,9,11,0.5,3,2,0.5,0.5,0.5,0.5,0.0,0.0,1111,110,Complete Physical Attendance,Maybe,1
26-32,Male,Working Professional,11,12,1.5,2,2,0.0,0.0,0.0,-1.0,0.0,-0.5,1111,1100,Complete Physical Attendance,Yes,-1
40-50,Male,Working Professional,5,5,0.5,2,2,0.5,-0.5,0.5,0.5,0.5,0.5,1100,101,Work/study from home,Yes,1
40-50,Female,Entrepreneur,9,9,0.5,2,1,0.5,-0.5,-0.5,0.5,0.0,0.0,10,1,Complete Physical Attendance,Yes,0
26-32,Female,Working Professional,9,7,0.5,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1100,1000,Work/study from home,Yes,1
33-40,Female,Medical Professional aiding efforts against COVID-19,5,7,1.5,4,4,-0.5,0.0,-0.5,0.5,-0.5,0.0,100,1011,Complete Physical Attendance,Maybe,0
40-50,Female,Entrepreneur,9,9,0.5,2,1,0.5,-0.5,-0.5,0.5,0.0,0.0,10,1,Complete Physical Attendance,Yes,0
26-32,Female,Homemaker,5,12,0.5,3,5,-0.5,-1.0,-0.5,0.0,-0.5,-0.5,100,111,Complete Physical Attendance,Maybe,-1
